shard,iteration,utc,time_source,archive,checkpoint_archive_sha256,archive_mtime_ns,completed_intervals,completion_percent
shard-006,5132,2026-09-15T19:37:23.212178+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005132-speculative.json.gz,a244b34759d055578c2ba391d98dd74f3ef48194d37946f6cd7c21ab00290598,1789501043591427909,5782,66.00456621004567
shard-006,5133,2026-09-15T19:37:50.713645+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005133-speculative.json.gz,bdfea37e1436a38677df9726f3225f7d3ea4b43b4c9d6b490229029f05b1b122,1789501071119571247,5783,66.01598173515981
shard-007,5860,2026-09-15T19:37:55.202651+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005860-speculative.json.gz,cc2e1d5078e89c1d104eb9f0aca8310fe465e8a4bc81f8f5db0d6ce0459b4614,1789501075587722978,5784,66.02739726027397
shard-006,5134,2026-09-15T19:38:15.693406+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005134-speculative.json.gz,5ad14ba20d72ef04f63eee597a979b5c628296244a9e84718359f3d98fde68e0,1789501096095074601,5785,66.03881278538813
shard-007,5861,2026-09-15T19:38:36.386952+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005861-speculative.json.gz,4caf834e7173a2b2f7b09d814796b2812c0e0527fb7a7090ccc8aa7689eee308,1789501116795411821,5786,66.05022831050228
shard-006,5135,2026-09-15T19:38:50.166658+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005135-speculative.json.gz,3d31945f117b923116cb71863296358b54170db48c76966eaea23bbcb0612a16,1789501130562304433,5787,66.06164383561644
shard-007,5862,2026-09-15T19:39:23.415205+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005862-speculative.json.gz,1a54ae080e4cf4645a6ea87cd7af2d04fbc67ff13d781b15d5c90a1f2ef9b8be,1789501163815956492,5788,66.0730593607306
shard-006,5136,2026-09-15T19:39:30.187697+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005136-speculative.json.gz,a97a43d91615f722736d16f38681f6b218ff8737cb14707c962c88d8363c5b50,1789501170566151960,5789,66.08447488584476
shard-007,5863,2026-09-15T19:39:54.254961+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005863-speculative.json.gz,e5c9191382609763524a58ba61d4289efbc4423ac006c32093f6c95c9b937582,1789501194654710971,5790,66.0958904109589
shard-006,5137,2026-09-15T19:39:56.234871+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005137-speculative.json.gz,91da2c6da1e134694c834805f3935cd1e6c6bbf90c4df53684de45f3ad66be1a,1789501196604899388,5791,66.10730593607306
shard-007,5864,2026-09-15T19:40:23.713444+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005864-speculative.json.gz,1a84150833b2bf0cb6e034d7057ae9048ee753276fe79e6e0def408b7bc91d59,1789501224112052125,5792,66.11872146118722
shard-006,5138,2026-09-15T19:40:25.711582+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005138-speculative.json.gz,ffaa7768cfd1589d54f007c8bba71c22c3d0497ff622fcee31e7e0c0a1070a37,1789501226283894265,5793,66.13013698630137
shard-007,5865,2026-09-15T19:41:07.035504+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005865-speculative.json.gz,776e82ee437982b65c0ac102a812f65ceb2de0376ffdfd7e849eeca7e67febd8,1789501267434158110,5794,66.14155251141553
shard-006,5139,2026-09-15T19:41:59.915982+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005139-speculative.json.gz,86e88d5e4b58ad7e144898a5768166f075c2d9df979e7a70d019475bd2430e2e,1789501320324086534,5795,66.15296803652969
shard-007,5866,2026-09-15T19:42:18.407854+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005866-speculative.json.gz,480a91c38026b5c60bb86990e57ba0ecd2f16ec117f7b68badca52a95588cd66,1789501338821779467,5796,66.16438356164383
shard-006,5140,2026-09-15T19:42:31.966712+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005140-speculative.json.gz,0753e05ae7302ea365bac0d24278d3b9e8b606e468f8574f4fc4351e244c2c5d,1789501352370895000,5797,66.17579908675799
shard-006,5141,2026-09-15T19:43:05.438226+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005141-speculative.json.gz,55b7213ba7d48e48067898fa6105f20badd5e68f3ce0556b48c91852ad6f38c4,1789501385849064135,5798,66.18721461187215
shard-007,5867,2026-09-15T19:43:21.344586+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005867-speculative.json.gz,657bd07b332d46a4496a134e8696f12f894d7e7e3fadc1875d08da2ee74ceaab,1789501401959187826,5799,66.1986301369863
shard-006,5142,2026-09-15T19:43:59.305234+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005142-speculative.json.gz,83c9170d913f84358d04312471a881e22335c4a37a968b6c9057ab9be7e36067,1789501440186195859,5800,66.21004566210046
shard-007,5868,2026-09-15T19:43:59.305234+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005868-speculative.json.gz,5ea52ba1f6102bd7527e3aed1d4b776b230919d14500fafeb045354c97bee24d,1789501440524001533,5801,66.22146118721462
shard-006,5143,2026-09-15T19:44:29.038857+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005143-speculative.json.gz,dd91b2c150231e26bc3019241bca09729d499571c6cc87312ab813040b93f4e5,1789501469665296493,5802,66.23287671232876
shard-007,5869,2026-09-15T19:44:39.283134+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005869-speculative.json.gz,cfcbb09af9bf9decc807a3b16c49c015ae43ac51ee0ae99094df932ea75b3d36,1789501479686354464,5803,66.24429223744292
shard-006,5144,2026-09-15T19:45:12.656895+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005144-speculative.json.gz,d1bb96e698feb6830d1b48151796d6677543e0c84445339748356f842d7f6d6e,1789501513054181148,5804,66.25570776255708
shard-007,5870,2026-09-15T19:45:16.909949+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005870-speculative.json.gz,35192200ea02fd465aa17e177aea02d5f632369dfa571580fdcadbfaab43bbe9,1789501517488790607,5805,66.26712328767124
shard-006,5145,2026-09-15T19:45:40.960796+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005145-speculative.json.gz,60b9b427e242be763c4d00e4e091b49a5079702f77749f187aff857a5ba9e51a,1789501541363489517,5806,66.27853881278538
shard-007,5871,2026-09-15T19:46:02.823941+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005871-speculative.json.gz,bca77cfa289db18481ac46eb382f7301a1dcb1b36864a02c68cb59327960cf0d,1789501563239078849,5807,66.28995433789954
shard-006,5146,2026-09-15T19:46:09.409830+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005146-speculative.json.gz,3b29818ec9107e59495c9348cc2790fd04f7ab13471d1975c95b80bbdc6506ff,1789501569988951586,5808,66.3013698630137
shard-007,5872,2026-09-15T19:46:36.935300+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005872-speculative.json.gz,d300d1b92261f8a9b6abde69b11aeaefaae1cfb826acc8d2797032388accb2df,1789501597336995298,5809,66.31278538812785
shard-006,5147,2026-09-15T19:46:44.828380+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005147-speculative.json.gz,934fb1dde67b5ce900111f6ee236d5733c3efac579f664678ac57297b74a17f4,1789501605216861620,5810,66.32420091324201
shard-007,5873,2026-09-15T19:47:25.835273+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005873-speculative.json.gz,e5f14c495c104631fb9c6422673b2af86a46718fc7b8aae5cf807e1c85cc4336,1789501646238564219,5811,66.33561643835617
shard-006,5148,2026-09-15T19:47:33.767490+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005148-speculative.json.gz,84dd5fae8f596ecb0783698508e649cdabaf51924358bc1ae9c498776e20eaa7,1789501654158296646,5812,66.34703196347031
shard-007,5874,2026-09-15T19:48:18.360776+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005874-speculative.json.gz,a025a2ef684b881442fc74ddfc364d51b54463533297e09c074745a750be31ec,1789501698755414812,5813,66.35844748858447
shard-006,5149,2026-09-15T19:48:21.454103+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005149-speculative.json.gz,6f8c396625c9474cc8bb03997df6f7e5dcdcaccd5d8d6cb09f859540ad939091,1789501701829475910,5814,66.36986301369863
shard-007,5875,2026-09-15T19:48:49.131463+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005875-speculative.json.gz,2b44110996f6383afb34f6d33bba9afbdbdf8d61273aeef4399eb71f9b8f4b74,1789501729525036683,5815,66.38127853881278
shard-006,5150,2026-09-15T19:49:08.616965+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005150-speculative.json.gz,a2517c038a4f1345e6f759343bda1ea85c7c2e58c27702d5f48086055ace575f,1789501749016976511,5816,66.39269406392694
shard-007,5876,2026-09-15T19:49:16.281461+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005876-speculative.json.gz,7e2f839ec3441edd148824f22019ce400a6419b850afb619a52799cb17c34b66,1789501756665278285,5817,66.4041095890411
shard-006,5151,2026-09-15T19:49:45.029928+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005151-speculative.json.gz,f0fe6233343efcf4f7add5497bdd9d58e845c6cf7d908db3b6f6334366421aa8,1789501785444032158,5818,66.41552511415524
shard-006,5152,2026-09-15T19:50:25.131448+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005152-speculative.json.gz,8a5ebfdeedd517a9be96e6656ffd96485b73266f6ac27cb9acb133df88ac8aaf,1789501825530169623,5819,66.4269406392694
shard-007,5877,2026-09-15T19:50:43.371062+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005877-speculative.json.gz,458eabd68042004103b3eec411ef30b93d4d410046c95f5fb60b977d001119b4,1789501843776609170,5820,66.43835616438356
shard-006,5153,2026-09-15T19:51:06.396180+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005153-speculative.json.gz,d385f37b069de38516a17b3f5c327b451b4d27ba730c585e0b8b72af89b48fe8,1789501866796153798,5821,66.44977168949772
shard-006,5154,2026-09-15T19:51:39.373285+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005154-speculative.json.gz,3d56d1bf9b93c1c83cd6c9e381ff1330fb482eb1f2c8730a94cd73ccb5c32b34,1789501899963558460,5822,66.46118721461187
shard-006,5155,2026-09-15T19:52:05.814121+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005155-speculative.json.gz,24f39c78776e9c861718a945c0ee0d3ee8b5af074351dc3cc8112fd081b5d65d,1789501926238824738,5823,66.47260273972603
shard-006,5156,2026-09-15T19:52:31.162468+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005156-speculative.json.gz,0d65deaf019a047fecc604c544fe8ed46f5618580f8b7d1ae59c12714dfc3f14,1789501951578163179,5824,66.48401826484019
shard-006,5157,2026-09-15T19:52:56.209233+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005157-speculative.json.gz,988bae24becbe235069de0d2058c816aa16b6d611eae2d75fe5f2c922824f32c,1789501976817894626,5825,66.49543378995433
shard-007,5878,2026-09-15T19:52:58.414459+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005878-speculative.json.gz,fb85cee28d9efd7a63946eaea752b0b21f3e9a5f6c27d6ad026fa824b789e3dd,1789501978806668188,5826,66.5068493150685
shard-006,5158,2026-09-15T19:53:29.347532+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005158-speculative.json.gz,1d255cba3b59194835a14f7353c423c1e75fcf50224c0c62361a69a6b33330dd,1789502009749744909,5827,66.51826484018265
shard-006,5159,2026-09-15T19:55:00.490625+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005159-speculative.json.gz,66cff602701ea128291dcdd1853c5738e0387056c11dc9f99f97aaae11f2cc8f,1789502101064451192,5828,66.5296803652968
shard-006,5160,2026-09-15T19:55:37.145351+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005160-speculative.json.gz,7a1baa0b67013024db6301fa976eb2f45695387f8ba117c4b2a62bb40dd95163,1789502137553441409,5829,66.54109589041096
shard-006,5161,2026-09-15T19:56:26.535389+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005161-speculative.json.gz,3c79817b503efad6e8885e64cab55d0be8ea93951a0b64b275713c6bac265138,1789502186916515608,5830,66.55251141552512
shard-006,5162,2026-09-15T19:57:24.174557+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005162-speculative.json.gz,3b106c9192a058e4b7c7f9c0193e74facf684d127369eeb5475e861078d0a04d,1789502244724784066,5831,66.56392694063926
shard-006,5163,2026-09-15T19:58:06.277828+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005163-speculative.json.gz,031df1e540fe190b0efdc2b7c7e5b528239dfbf56ae96d8dfebd72d0f64f8696,1789502286647552776,5832,66.57534246575342
shard-006,5164,2026-09-15T19:59:25.116381+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005164-speculative.json.gz,cab491324cf8671aa07e5431cd8e0cd4562884ea1847fcc1499bf5845e249551,1789502365529417955,5833,66.58675799086758
shard-007,5879,2026-09-15T19:59:27.291092+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005879-speculative.json.gz,770e1ecd2a443eb7c858a99336df8099ceaeb7a8e57239da504e77787ec11183,1789502367701246911,5834,66.59817351598174
shard-006,5165,2026-09-15T19:59:54.709512+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005165-speculative.json.gz,32f18456eb5517bb339f153ba08d030b4114decf60afe3e72363d02b0b088fc6,1789502395093553637,5835,66.60958904109589
shard-007,5880,2026-09-15T20:00:24.249265+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005880-speculative.json.gz,52384e602a73039387c99224f32404ae65fec56e44c0bc4fb23066083619dee5,1789502424631330995,5836,66.62100456621005
shard-006,5166,2026-09-15T20:00:50.283263+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005166-speculative.json.gz,32be10d2f8fb7e20d6fd6a95f9e66352f857d5463a007d5d6bfa2b2c4c52164f,1789502450713517224,5837,66.6324200913242
shard-007,5881,2026-09-15T20:01:02.605690+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005881-speculative.json.gz,9c8ca0ee7a24f232210459d8411f882559b0c23cb094efd399bd7231fd67fe18,1789502463155495798,5838,66.64383561643835
shard-006,5167,2026-09-15T20:01:26.549189+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005167-speculative.json.gz,4221fe7b424f1ccba748e43efb451fc426831999fd6e6c7ef91a06420ddaa7e9,1789502486979092573,5839,66.65525114155251
shard-007,5882,2026-09-15T20:01:46.013239+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005882-speculative.json.gz,2f044a305877cf6a0c84594b5c0d1d52d2e27cf87d469f3b01e62ec8ca5f9a3b,1789502506423280538,5840,66.66666666666667
shard-006,5168,2026-09-15T20:02:12.074815+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005168-speculative.json.gz,2aa8c9217c990eb533dbbe9841f532fc6666ff06fca1f49b0820946ed7870d2e,1789502532486431722,5841,66.67808219178082
shard-007,5883,2026-09-15T20:02:36.185809+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005883-speculative.json.gz,b9d462b8317c340fcaf91bc66541110956ce4b5491ceccaa6e83b86532559f99,1789502556589769363,5842,66.68949771689498
shard-006,5169,2026-09-15T20:02:44.073153+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005169-speculative.json.gz,17d280e02109971e8e77a1f37b5dac470eec3ef3691a20982b16c262684d71d0,1789502564474167547,5843,66.70091324200914
shard-006,5170,2026-09-15T20:03:11.294154+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005170-speculative.json.gz,8f9fd50efb7a321dd5a50e8f1c0cbb4e2f176a350456b3ebb3e3830d4d49036f,1789502591715070953,5844,66.71232876712328
shard-007,5884,2026-09-15T20:03:26.165939+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005884-speculative.json.gz,51b1ffc14518fbf83c337b256c17615e384c702310ae1897f8bbc463366a2e42,1789502606580639288,5845,66.72374429223744
shard-006,5171,2026-09-15T20:03:48.819088+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-005171-speculative.json.gz,ed58aeb8ee18ade02fbcca36b2711010f75965a1f9ba939f4d0c3cc2573a793f,1789502629429116557,5846,66.7351598173516
